樹籍編碼,樹種,學名,科別,河濱公園,管理單位,樹高_m,胸高直徑_cm,樹冠投影面,推估樹齡_y,資料日期,備註,經度_TWD97,緯度_TWD97,經度_WGS84,緯度_WGS84
TS0LS10146,樟樹,Cinnamomum camphora,樟科,龍山,高灘地南區管理站,13.7752,40.848838,65.029,51.30614,1051125,多主幹3枝,300405.3576,2770518.101,121.499525,25.041959
TS0LS10154,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,20.5481,77.070064,122.691109,96.8,1051125,,300391.2288,2770514.132,121.499385,25.041924
TS0LS10152,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,10.3277,22.929936,36.50314,28.8,1051125,,300394.761,2770513.973,121.49942,25.041922
TS0LS10151,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,13.8054,78.980892,125.733037,99.2,1051125,測量1m,300400.357,2770513.061,121.499475,25.041914
TS0LS10156,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,4.68485,8.917197,14.195666,11.2,1051125,,300379.3225,2770519.569,121.499267,25.041974
TS0LS10158,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,18.3324,71.33758,113.565324,89.6,1051125,,300378.7272,2770513.497,121.499261,25.041919
TS0LS10157,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,15.8505,80.254777,127.76099,100.8,1051125,,300376.3857,2770513.894,121.499238,25.041922
TS0LS10159,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,8.53717,30.89172,49.177841,38.8,1051125,僅量主幹,300380.7513,2770510.719,121.499281,25.041894
TS0LS10160,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,5.53119,23.88535,38.024104,30,1051125,,300381.8229,2770509.37,121.499291,25.041881
TS0LS10161,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,20.1412,81.752901,130.145917,102.681644,1051125,多主幹2枝,300389.8794,2770503.575,121.499371,25.041829
TS0LS10162,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,17.2806,108.464156,172.668699,136.23098,1051125,多主幹3枝包雜物,300385.4741,2770501.511,121.499327,25.04181
TS0LS10163,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,14.2947,69.602565,110.80328,87.420821,1051125,多主幹2枝,300376.6635,2770510.203,121.49924,25.041889
TS0LS10165,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,10.6798,84.178306,134.007023,105.727953,1051125,多主幹3枝,300375.5919,2770507.266,121.49923,25.041863
TS0LS10164,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,12.0603,40.764331,64.894471,51.2,1051125,,300378.6082,2770508.139,121.499259,25.04187
TS0LS10166,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,14.2545,66.478174,69.712586,83.496587,1051125,多主幹2枝,300363.765,2770486.549,121.499112,25.041676
TS0LS10167,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,13.9203,72.929936,76.478251,91.6,1051125,多主幹2枝,300361.4631,2770489.01,121.499089,25.041698
TS0LS10170,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,10.8931,72.19191,75.704316,90.673039,1051125,多主幹4枝,300361.0266,2770479.564,121.499084,25.041613
TS0LS10169,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,8.58325,38.535032,40.409905,48.4,1051125,,300358.6056,2770482.104,121.49906,25.041636
TS0LS10168,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,9.25659,61.977664,64.99311,77.843946,1051125,多主幹2枝,300355.7084,2770485.359,121.499032,25.041665
TS0LS10174,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,14.5,44.331622,46.488521,55.680517,1051125,多主幹2枝,300353.2478,2770472.619,121.499007,25.041551
TS0LS10173,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,12.6432,61.783439,64.789435,77.6,1051125,,300348.525,2770474.246,121.49896,25.041565
TS0LS10172,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,13.6215,65.753342,68.952488,82.586197,1051125,多主幹2枝,300346.1437,2770478.096,121.498937,25.0416
TS0LS10171,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,15.0389,60.509554,63.45357,76,1051125,,300348.525,2770486.39,121.498961,25.041675
TS0LS10175,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,12.6667,39.808917,41.74577,50,1051125,,300343.4847,2770482.382,121.49891,25.041639
TS0LS10176,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,16.1839,24.203822,25.381428,30.4,1051125,,300339.8599,2770482.395,121.498874,25.041639
TS0LS10177,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,14.1927,43.949045,46.08733,55.2,1051125,,300337.3463,2770481.403,121.49885,25.04163
TS0LS10178,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,12.7865,69.745223,73.138589,87.6,1051125,,300335.9572,2770481.138,121.498836,25.041628
TS0LS10201,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,12.2197,39.490446,41.411804,49.6,1051125,,300342.0427,2770472.87,121.498896,25.041553
TS0LS10179,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,3.50453,24.840764,26.04936,31.2,1051125,,300334.3697,2770480.279,121.49882,25.04162
TS0LS10199,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,10.1272,59.765794,62.673624,75.065838,1051125,測量1m多主幹2枝,300344.2916,2770466.057,121.498918,25.041492
TS0LS10198,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,13.9048,58.255886,61.090253,73.169393,1051125,測量1.6m多主幹3枝,300337.6109,2770461.361,121.498851,25.041449
TS0LS10197,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,12.8972,59.872611,62.785638,75.2,1051125,,300332.3854,2770456.797,121.498799,25.041408
TS0LS10196,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,8.64701,49.363057,51.764755,62,1051125,,300331.327,2770460.501,121.498789,25.041442
TS0LS10202,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,12.8867,52.866242,55.438382,66.4,1051125,,300337.8755,2770470.092,121.498854,25.041528
TS0LS10200,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,14.5031,51.592357,54.102518,64.8,1051125,,300338.8677,2770466.057,121.498864,25.041492
TS0LS10203,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,12.9064,45.859873,48.091127,57.6,1051125,,300335.2296,2770467.38,121.498828,25.041504
TS0LS10204,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,14.3503,48.407643,50.762856,60.8,1051125,,300334.1713,2770466.388,121.498818,25.041495
TS0LS10205,檸檬,Citrus limon,芸香科,龍山,高灘地南區管理站,3.62286,0,1.048654,0,1051125,DBH<6,300332.3192,2770466.52,121.498799,25.041496
TS0LS10206,檸檬,Citrus limon,芸香科,龍山,高灘地南區管理站,2.36407,0,1.048654,0,1051125,DBH<6,300333.2453,2770465.131,121.498808,25.041484
TS0LS10180,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,13.5735,69.426752,72.804623,87.2,1051125,,300331.4593,2770479.353,121.498791,25.041612
TS0LS10181,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,13.997,31.369427,32.895667,39.4,1051125,,300329.2765,2770477.368,121.498769,25.041594
TS0LS10209,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,14.3805,47.452229,49.760958,59.6,1051125,,300331.9223,2770472.473,121.498795,25.04155
TS0LS10182,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,15.3143,26.433121,27.719191,33.2,1051125,,300327.226,2770475.516,121.498749,25.041578
TS0LS10183,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,15.0112,55.732484,58.444078,70,1051125,,300325.1093,2770473.466,121.498728,25.041559
TS0LS10184,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,7.25201,26.751592,28.053157,33.6,1051125,,300323.3895,2770471.944,121.498711,25.041545
TS0LS10208,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,11.4901,77.368218,81.132472,97.174482,1051125,測量1m多主幹3枝,300326.9614,2770469.365,121.498746,25.041522
TS0LS10185,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,15.0261,58.917197,61.783739,74,1051125,,300319.4869,2770470.423,121.498672,25.041532
TS0LS10186,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,12.448,36.942675,38.740074,46.4,1051125,,300317.4364,2770468.769,121.498652,25.041517
TS0LS10187,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,12.103,43.630573,45.753364,54.8,1051125,,300315.5181,2770466.983,121.498633,25.041501
TS0LS10189,柚,Citrus maxima,芸香科,龍山,高灘地南區管理站,3.78002,0,1.048654,0,1051125,DBH<6,300318.2963,2770463.941,121.49866,25.041473
TS0LS10188,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,3.28713,0,1.048654,0,1051125,DBH<6,300317.1718,2770463.967,121.498649,25.041474
TS0LS10190,芭樂,Psidium guajava,桃金孃科,龍山,高灘地南區管理站,2.70138,0,1.048654,0,1051125,DBH<6,300324.7918,2770461.546,121.498724,25.041452
TS0LS10195,茄苳,Bischofia javanica,大戟科,龍山,高灘地南區管理站,2.5916,10.191083,10.686917,12.8,1051125,,300326.8159,2770460.078,121.498744,25.041438
TS0LS10194,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,6.58925,31.210191,32.728684,39.2,1051125,,300327.0937,2770459.403,121.498747,25.041432
TS0LS10191,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,5.96039,32.165605,33.730582,40.4,1051125,,300326.419,2770459.284,121.49874,25.041431
TS0LS10193,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,6.41509,13.057325,13.692613,16.4,1051125,,300325.9031,2770459.165,121.498735,25.04143
TS0LS10192,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,2.17158,15.286624,16.030376,19.2,1051125,,300327.0937,2770458.689,121.498747,25.041426
TS0LS10207,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,10.9494,56.050955,58.778044,70.4,1051125,,300327.8477,2770453.093,121.498754,25.041375
TS0LS10260,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,9.70883,54.77707,57.442179,68.8,1051125,,300323.2819,2770446.816,121.498709,25.041319
TS0LS10261,緬梔,Plumeria rubra,夾竹桃科,龍山,高灘地南區管理站,6.05797,17.197452,18.034173,21.6,1051125,測量1.5m,300319.1544,2770444.064,121.498668,25.041294
TS0LS10262,柚,Citrus maxima,芸香科,龍山,高灘地南區管理站,2.49714,0,1.048654,0,1051125,DBH<6,300315.2915,2770439.513,121.498629,25.041253
TS0LS10263,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,9.1142,27.707006,29.055056,34.8,1051125,,300312.0106,2770436.603,121.498597,25.041227
TS0LS10264,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,10.8741,40.44586,42.413702,50.8,1051125,,300305.8194,2770431.629,121.498535,25.041182
TS0LS10265,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,5.3186,14.649682,15.362443,18.4,1051125,,300304.0731,2770429.935,121.498518,25.041167
TS0LS10266,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,11.9926,52.377886,54.926266,65.786625,1051125,測量1.4m多主幹2枝,300302.6973,2770428.718,121.498504,25.041156
TS0LS10267,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,9.66926,35.66879,37.40421,44.8,1051125,,300300.8981,2770426.496,121.498486,25.041136
TS0LS10268,檬果,Mangifera indica,漆樹科,龍山,高灘地南區管理站,3.10623,0,1.048654,0,1051125,DBH<6,300298.5169,2770424.22,121.498463,25.041115
TS0LS10269,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,10.4304,40.127389,42.079736,50.4,1051125,,300297.141,2770422.686,121.498449,25.041102
TS0LS10300,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,7.05817,25.796178,27.051259,32.4,1051125,,300319.4719,2770454.171,121.498671,25.041385
TS0LS10297,檬果,Mangifera indica,漆樹科,龍山,高灘地南區管理站,3.30074,0,1.048654,0,1051125,DBH<6,300317.514,2770453.219,121.498652,25.041377
TS0LS10296,柚,Citrus maxima,芸香科,龍山,高灘地南區管理站,1.60701,0,1.048654,0,1051125,DBH<6,300316.9319,2770451.843,121.498646,25.041364
TS0LS10295,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,13.363,50.318471,52.766653,63.2,1051125,全包,300314.5506,2770449.038,121.498622,25.041339
TS0LS10294,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,13.1765,43.949045,46.08733,55.2,1051125,,300311.5344,2770445.334,121.498592,25.041306
TS0LS10301,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,11.0464,54.458599,57.108213,68.4,1051125,,300316.4556,2770457.717,121.498642,25.041417
TS0LS10299,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,11.3481,24.424904,25.613267,30.677679,1051125,測量1.5m多主幹2枝,300313.704,2770455.071,121.498614,25.041393
TS0LS10298,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,7.51504,22.611465,23.711597,28.4,1051125,,300310.8994,2770451.102,121.498586,25.041358
TS0LS10302,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,8.10497,47.772824,50.09715,60.002667,1051125,多主幹4枝,300313.5452,2770460.892,121.498613,25.041446
TS0LS10305,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,12.7034,36.807903,38.598745,46.230726,1051125,多主幹3枝,300310.6877,2770457.77,121.498585,25.041418
TS0LS10303,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,11.341,32.961783,34.565497,41.4,1051125,測量1.4m,300312.1165,2770463.326,121.498599,25.041468
TS0LS10304,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,11.8789,49.363057,51.764755,62,1051125,,300309.1002,2770460.257,121.498569,25.04144
TS0LS10293,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,10.9718,29.617834,31.058853,37.2,1051125,,300303.544,2770449.779,121.498513,25.041346
TS0LS10292,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,14.0793,28.980892,30.390921,36.4,1051125,,300302.3269,2770447.398,121.498501,25.041325
TS0LS10291,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,13.4032,69.426752,72.804623,87.2,1051125,,300300.2102,2770445.334,121.49848,25.041306
TS0LS10275,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,11.3125,45.22293,47.423195,56.8,1051125,,300291.0556,2770427.237,121.498389,25.041143
TS0LS10276,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,10.6112,63.632135,66.728077,79.921962,1051125,多主幹2枝,300292.3256,2770429.882,121.498402,25.041167
TS0LS10277,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,12.1606,32.484076,34.064548,40.8,1051125,,300293.5956,2770431.893,121.498414,25.041185
TS0LS10278,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,10.7407,28.025478,29.389022,35.2,1051125,,300294.8127,2770433.798,121.498426,25.041202
TS0LS10279,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,9.34386,29.936306,31.392819,37.6,1051125,,300295.7652,2770435.386,121.498436,25.041216
TS0LS10283,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,10.1671,41.34857,43.360333,51.933804,1051125,多主幹2枝,300296.7706,2770436.92,121.498446,25.04123
TS0LS10284,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,10.4862,36.942675,38.740074,46.4,1051125,,300297.8819,2770438.931,121.498457,25.041248
TS0LS10285,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,9.12092,23.88535,25.047462,30,1051125,,300298.8873,2770440.625,121.498467,25.041263
TS0LS10286,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,9.88928,26.572803,27.865669,33.37544,1051125,多主幹2枝,300300.8981,2770439.831,121.498487,25.041256
TS0LS10282,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,13.2638,39.808917,41.74577,50,1051125,,300300.5806,2770434.275,121.498483,25.041206
TS0LS10290,茄苳,Bischofia javanica,大戟科,龍山,高灘地南區管理站,2.54618,0,1.048654,0,1051125,DBH<6,300306.5602,2770443.376,121.498543,25.041288
TS0LS10281,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,10.5943,29.617834,31.058853,37.2,1051125,,300298.5698,2770432.37,121.498463,25.041189
TS0LS10289,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,11.8523,66.071866,69.28651,82.986264,1051125,多主幹5枝,300306.9306,2770442.106,121.498547,25.041277
TS0LS10280,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,10.8842,38.057325,39.908956,47.8,1051125,,300296.9823,2770430.306,121.498448,25.04117
TS0LS10287,茄苳,Bischofia javanica,大戟科,龍山,高灘地南區管理站,4.99688,17.527501,18.380279,22.014541,1051125,多主幹2枝,300305.0256,2770434.592,121.498528,25.041209
TS0LS10288,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,6.95391,39.808917,41.74577,50,1051125,,300303.3323,2770439.037,121.498511,25.041249
TS0LS10274,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,11.52,39.808917,41.74577,50,1051125,,300287.1927,2770420.939,121.49835,25.041086
TS0LS10273,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,11.7822,40.764331,42.747668,51.2,1051125,,300285.9227,2770417.447,121.498338,25.041055
TS0LS10272,榕樹,Ficus microcarpa,桑科,龍山,高灘地南區管理站,12.553,61.783439,64.789435,77.6,1051125,,300284.0177,2770413.849,121.498319,25.041022
TS0LS10270,芭樂,Psidium guajava,桃金孃科,龍山,高灘地南區管理站,6.03028,10.846743,11.374478,13.623509,1051125,多主幹2枝,300278.8318,2770407.975,121.498267,25.040969
TS0LS10271,檬果,Mangifera indica,漆樹科,龍山,高灘地南區管理站,5.53713,9.235669,9.685019,11.6,1051125,,300279.6697,2770408.028,121.498275,25.04097
TS0HJ10075,茄苳,Bischofia javanica,大戟科,雁鴨,高灘地南區管理站,5.99257,22.133758,18.197813,27.8,1051125,,299922.1078,2770159.099,121.494723,25.038734
TS0HJ10001,印度橡膠樹,Ficus elastica,桑科,雁鴨,高灘地南區管理站,6.83393,142.675159,170.847662,179.2,1051125,全包,299965.1887,2770148.768,121.495149,25.03864
TS0HJ10002,檬果,Mangifera indica,漆樹科,雁鴨,高灘地南區管理站,9.56653,36.942675,56.113459,46.4,1051125,,299944.4598,2770139.094,121.494944,25.038553
TS0HJ10003,錫蘭饅頭果,Glochidion zeylanicum,大戟科,雁鴨,高灘地南區管理站,6.78441,19.10828,26.166483,24,1051125,測量1m,299930.48,2770132.31,121.494805,25.038492
TS0HJ10004,黑板樹,Alstonia scholaris,夾竹桃科,雁鴨,高灘地南區管理站,14.9979,69.10828,94.635446,86.8,1051125,,299922.8268,2770130.566,121.494729,25.038477
TS0HJ10005,榕樹,Ficus microcarpa,桑科,雁鴨,高灘地南區管理站,15.348,71.974522,98.560419,90.4,1051125,,299916.2421,2770127.004,121.494664,25.038445
TS0HJ10006,榕樹,Ficus microcarpa,桑科,雁鴨,高灘地南區管理站,15.5414,90.764331,124.290794,114,1051125,,299908.5609,2770122.279,121.494587,25.038402
TS0HJ10007,榕樹,Ficus microcarpa,桑科,雁鴨,高灘地南區管理站,14.5608,120.649788,165.215319,151.536134,1051125,多主幹4枝,299897.3876,2770115.413,121.494476,25.038341
TS0HJ10008,榕樹,Ficus microcarpa,桑科,雁鴨,高灘地南區管理站,14.1756,97.133758,133.012955,122,1051125,,299890.6959,2770111.41,121.49441,25.038305
TS0HJ10009,榕樹,Ficus microcarpa,桑科,雁鴨,高灘地南區管理站,10.3238,66.878981,91.58269,84,1051125,,299883.5819,2770107.365,121.494339,25.038269
TS0HJ10010,榕樹,Ficus microcarpa,桑科,雁鴨,高灘地南區管理站,16.2222,56.369427,75.129822,70.8,1051125,,299855.6482,2770093.45,121.494062,25.038144
TS0HJ10011,榕樹,Ficus microcarpa,桑科,雁鴨,高灘地南區管理站,13.932,150,199.921731,188.4,1051125,全包,299845.5075,2770087.749,121.493961,25.038093
