Family,Name_S,Name_C,Endemic,Alien,Status,西元年,Month,Date,Region,X_TWD97,Y_TWD97,數量,Investgat
鳩鴿科,Streptopelia chinensis,珠頸斑鳩,,,留、普,2014,9,29,新店溪,301337.3638,2768316.022,1,柯智仁
八哥科,Aplonis panayensis,輝椋鳥,,外來種,外來種、不普,2014,9,29,新店溪,301337.3638,2768316.022,2,柯智仁
伯勞科,Lanius cristatus,紅尾伯勞,,,冬、普/過、普,2014,9,29,新店溪,301337.3638,2768316.022,1,柯智仁
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,9,29,新店溪,301363.8222,2768339.835,4,柯智仁
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,9,29,新店溪,301175.9677,2768224.476,4,柯智仁
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2014,9,29,新店溪,301175.9677,2768224.476,4,柯智仁
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,9,29,新店溪,301175.9677,2768224.476,2,柯智仁
八哥科,Acridotheres javanicus,白尾八哥,,外來種,外來種、普,2014,9,29,新店溪,301175.9677,2768224.476,1,柯智仁
伯勞科,Lanius cristatus,紅尾伯勞,,,冬、普/過、普,2014,9,29,新店溪,301175.9677,2768224.476,1,柯智仁
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,9,29,新店溪,301300.3221,2768115.997,3,柯智仁
麻雀科,Passer montanus,麻雀,,,留、普,2014,9,29,新店溪,301124.6384,2768181.084,5,柯智仁
麻雀科,Passer montanus,麻雀,,,留、普,2014,9,29,新店溪,301027.8007,2768075.78,4,柯智仁
卷尾科,Dicrurus macrocercus,大卷尾,特有亞種,,留、普/過、稀,2014,9,29,新店溪,301027.8007,2768075.78,1,柯智仁
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,9,29,新店溪,301059.0216,2768059.905,4,柯智仁
鳩鴿科,Columba livia,野鴿,,外來種,外來種、普,2014,9,29,新店溪,300950.5422,2768021.276,20,柯智仁
麻雀科,Passer montanus,麻雀,,,留、普,2014,9,29,新店溪,300950.5422,2768021.276,50,柯智仁
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,9,29,新店溪,300950.5422,2768021.276,12,柯智仁
八哥科,Gracupica nigricollis,黑領椋鳥,,外來種,外來種、稀,2014,9,29,新店溪,300950.5422,2768021.276,3,柯智仁
鳩鴿科,Streptopelia chinensis,珠頸斑鳩,,,留、普,2014,9,29,新店溪,300950.5422,2768021.276,1,柯智仁
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,9,29,新店溪,300950.5422,2768021.276,2,柯智仁
卷尾科,Dicrurus macrocercus,大卷尾,特有亞種,,留、普/過、稀,2014,9,29,新店溪,300950.5422,2768021.276,1,柯智仁
鷺科,Nycticorax nycticorax,夜鷺,,,留、普/冬、稀/過、稀,2014,9,29,新店溪,300897.6255,2767852.471,1,柯智仁
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2014,9,29,新店溪,300883.8671,2767877.342,2,柯智仁
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,9,29,新店溪,300923.0255,2767950.367,2,柯智仁
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,9,29,新店溪,300857.4087,2767869.934,4,柯智仁
八哥科,Gracupica nigricollis,黑領椋鳥,,外來種,外來種、稀,2014,9,29,新店溪,300857.4087,2767869.934,5,柯智仁
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,9,29,新店溪,300857.4087,2767869.934,2,柯智仁
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,9,29,新店溪,300743.6376,2767821.25,6,柯智仁
八哥科,Gracupica nigricollis,黑領椋鳥,,外來種,外來種、稀,2014,9,29,新店溪,300743.6376,2767821.25,1,柯智仁
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,9,29,新店溪,300756.8668,2767821.25,4,柯智仁
鴉科,Dendrocitta formosae,樹鵲,特有亞種,,留、普,2014,9,29,新店溪,300756.8668,2767742.933,2,柯智仁
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2014,9,29,新店溪,300756.8668,2767742.933,2,柯智仁
鷸科,Actitis hypoleucos,磯鷸,,,冬、普,2014,9,29,新店溪,300771.6835,2767688.958,1,柯智仁
鷺科,Ardea cinerea,蒼鷺,,,冬、普,2014,9,29,新店溪,300771.6835,2767688.958,1,柯智仁
鷺科,Egretta garzetta,小白鷺,,,留、不普/夏、普/冬、普/過、普,2014,9,29,新店溪,300771.6835,2767688.958,1,柯智仁
鴉科,Pica pica,喜鵲,,,留、普,2014,9,29,新店溪,300771.6835,2767688.958,1,柯智仁
扇尾鶯科,Prinia inornata,褐頭鷦鶯,特有亞種,,留、普,2014,9,29,新店溪,300796.0253,2767753.517,1,柯智仁
伯勞科,Lanius cristatus,紅尾伯勞,,,冬、普/過、普,2014,9,29,新店溪,300707.6542,2767673.083,1,柯智仁
麻雀科,Passer montanus,麻雀,,,留、普,2014,9,29,新店溪,300597.5874,2767599,4,柯智仁
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,9,29,新店溪,300597.5874,2767599,2,柯智仁
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,9,29,新店溪,300648.9166,2767661.971,4,柯智仁
柳鶯科,Phylloscopus borealis,極北柳鶯,,,冬、普,2014,9,29,新店溪,300587.5332,2767645.037,1,柯智仁
伯勞科,Lanius cristatus,紅尾伯勞,,,冬、普/過、普,2014,9,29,新店溪,300587.5332,2767645.037,1,柯智仁
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,9,29,新店溪,300587.5332,2767645.037,2,柯智仁
鷺科,Ardea cinerea,蒼鷺,,,冬、普,2014,9,29,新店溪,300655.7958,2767540.791,1,柯智仁
鴉科,Pica pica,喜鵲,,,留、普,2014,9,29,新店溪,300655.7958,2767540.791,2,柯智仁
鳩鴿科,Columba livia,野鴿,,外來種,外來種、普,2014,9,29,新店溪,300655.7958,2767540.791,2,柯智仁
鷸科,Actitis hypoleucos,磯鷸,,,冬、普,2014,9,29,新店溪,300655.7958,2767540.791,1,柯智仁
鷺科,Egretta garzetta,小白鷺,,,留、不普/夏、普/冬、普/過、普,2014,9,29,新店溪,300655.7958,2767540.791,1,柯智仁
鷺科,Bubulcus ibis,黃頭鷺,,,留、不普/夏、普/冬、普/過、普,2014,9,29,新店溪,300655.7958,2767540.791,1,柯智仁
八哥科,Gracupica nigricollis,黑領椋鳥,,外來種,外來種、稀,2014,9,29,新店溪,300655.7958,2767540.791,2,柯智仁
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,9,29,新店溪,300655.7958,2767540.791,6,柯智仁
八哥科,Acridotheres javanicus,白尾八哥,,外來種,外來種、普,2014,9,29,新店溪,300655.7958,2767540.791,2,柯智仁
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,9,29,新店溪,300467.9413,2767561.958,4,柯智仁
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2014,9,29,新店溪,300467.9413,2767561.958,2,柯智仁
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2014,9,29,新店溪,300545.1997,2767653.504,2,柯智仁
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,9,29,新店溪,300545.1997,2767653.504,1,柯智仁
鳩鴿科,Streptopelia orientalis,金背鳩,特有亞種,,留、普,2014,9,29,新店溪,300570.0706,2767607.996,1,柯智仁
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,9,29,新店溪,300687.5459,2767730.763,4,柯智仁
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,9,29,新店溪,300731.996,2767847.179,2,柯智仁
麻雀科,Passer montanus,麻雀,,,留、普,2014,9,29,新店溪,300726.1751,2767892.688,2,柯智仁
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,9,29,新店溪,300680.1375,2767935.021,1,柯智仁
鳩鴿科,Streptopelia chinensis,珠頸斑鳩,,,留、普,2014,9,29,新店溪,300648.3875,2767870.463,1,柯智仁
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,9,29,新店溪,300648.3875,2767870.463,2,柯智仁
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,9,29,新店溪,300660.5583,2767844.004,6,柯智仁
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,9,29,新店溪,300644.6833,2767810.667,3,柯智仁
鳩鴿科,Streptopelia chinensis,珠頸斑鳩,,,留、普,2014,9,29,新店溪,300644.6833,2767810.667,1,柯智仁
麻雀科,Passer montanus,麻雀,,,留、普,2014,9,29,新店溪,300644.6833,2767810.667,5,柯智仁
鳩鴿科,Columba livia,野鴿,,外來種,外來種、普,2014,9,29,新店溪,300555.7831,2767805.904,8,柯智仁
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,9,29,新店溪,300555.7831,2767805.904,22,柯智仁
麻雀科,Passer montanus,麻雀,,,留、普,2014,9,29,新店溪,300555.7831,2767805.904,5,柯智仁
鴉科,Pica pica,喜鵲,,,留、普,2014,9,29,新店溪,300555.7831,2767805.904,1,柯智仁
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2014,9,29,新店溪,300563.1915,2767845.063,2,柯智仁
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,9,29,新店溪,300534.0872,2767761.983,10,柯智仁
八哥科,Acridotheres javanicus,白尾八哥,,外來種,外來種、普,2014,9,29,新店溪,300534.0872,2767761.983,1,柯智仁
鳩鴿科,Columba livia,野鴿,,外來種,外來種、普,2014,9,29,新店溪,300534.0872,2767761.983,2,柯智仁
鳩鴿科,Streptopelia tranquebarica,紅鳩,,,留、普,2014,9,29,新店溪,300534.0872,2767761.983,1,柯智仁
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,9,29,新店溪,300529.3247,2767730.763,1,柯智仁
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,9,29,新店溪,300529.3247,2767730.763,8,柯智仁
鳩鴿科,Streptopelia chinensis,珠頸斑鳩,,,留、普,2014,9,29,新店溪,300454.7121,2767732.35,1,柯智仁
麻雀科,Passer montanus,麻雀,,,留、普,2014,9,29,新店溪,300482.758,2767692.133,4,柯智仁
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,9,29,新店溪,300482.758,2767692.133,1,柯智仁
鳩鴿科,Columba livia,野鴿,,外來種,外來種、普,2014,9,29,新店溪,300482.758,2767692.133,4,柯智仁
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,9,29,新店溪,300420.8453,2767711.713,8,柯智仁
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2014,9,29,新店溪,300384.8619,2767708.538,6,柯智仁
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,9,29,新店溪,300384.8619,2767659.325,3,柯智仁
伯勞科,Lanius cristatus,紅尾伯勞,,,冬、普/過、普,2014,9,29,新店溪,300337.766,2767519.095,1,柯智仁
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,9,29,新店溪,300337.766,2767519.095,2,柯智仁
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2014,9,29,新店溪,300446.2454,2767609.054,2,柯智仁
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,9,29,新店溪,300446.2454,2767609.054,1,柯智仁
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,9,29,新店溪,300403.3828,2767486.816,6,柯智仁
八哥科,Gracupica nigricollis,黑領椋鳥,,外來種,外來種、稀,2014,9,29,新店溪,300403.3828,2767486.816,1,柯智仁
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,9,29,新店溪,300404.4411,2767430.195,4,柯智仁
卷尾科,Dicrurus macrocercus,大卷尾,特有亞種,,留、普/過、稀,2014,9,29,新店溪,300268.445,2767314.837,3,柯智仁
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,9,29,新店溪,300268.445,2767314.837,14,柯智仁
八哥科,Gracupica nigricollis,黑領椋鳥,,外來種,外來種、稀,2014,9,29,新店溪,300268.445,2767314.837,10,柯智仁
八哥科,Acridotheres cristatellus,八哥,特有亞種,,留、不普,2014,9,29,新店溪,300268.445,2767314.837,2,柯智仁
八哥科,Acridotheres javanicus,白尾八哥,,外來種,外來種、普,2014,9,29,新店溪,300268.445,2767314.837,2,柯智仁
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,9,29,新店溪,300268.445,2767314.837,2,柯智仁
八哥科,Gracupica nigricollis,黑領椋鳥,,外來種,外來種、稀,2014,9,29,新店溪,300187.4824,2767266.153,2,柯智仁
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,9,29,新店溪,300187.4824,2767266.153,2,柯智仁
卷尾科,Dicrurus macrocercus,大卷尾,特有亞種,,留、普/過、稀,2014,9,29,新店溪,300187.4824,2767266.153,1,柯智仁
卷尾科,Dicrurus macrocercus,大卷尾,特有亞種,,留、普/過、稀,2014,9,29,新店溪,300322.9493,2767549.787,5,柯智仁
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,9,29,新店溪,300322.9493,2767549.787,7,柯智仁
䴉科,Threskiornis aethiopicus,埃及聖䴉,,外來種,外來種、不普,2014,9,29,新店溪,300247.8075,2767147.091,3,柯智仁
鷺科,Egretta garzetta,小白鷺,,,留、不普/夏、普/冬、普/過、普,2014,9,29,新店溪,300247.8075,2767147.091,8,柯智仁
鷺科,Ardea alba,大白鷺,,,冬、普/夏、稀,2014,9,29,新店溪,300247.8075,2767147.091,1,柯智仁
鷺科,Ardea cinerea,蒼鷺,,,冬、普,2014,9,29,新店溪,300247.8075,2767147.091,5,柯智仁
鴉科,Pica pica,喜鵲,,,留、普,2014,9,29,新店溪,300013.9154,2767115.34,2,柯智仁
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,9,29,新店溪,300013.9154,2767115.34,1,柯智仁
鳩鴿科,Columba livia,野鴿,,外來種,外來種、普,2014,9,29,新店溪,300013.9154,2767115.34,28,柯智仁
麻雀科,Passer montanus,麻雀,,,留、普,2014,9,29,新店溪,300013.9154,2767115.34,4,柯智仁
鳩鴿科,Streptopelia chinensis,珠頸斑鳩,,,留、普,2014,9,29,新店溪,299978.4611,2767150.795,1,柯智仁
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,9,29,新店溪,299978.4611,2767150.795,1,柯智仁
鳩鴿科,Columba livia,野鴿,,外來種,外來種、普,2014,9,29,新店溪,299964.7028,2767213.766,80,柯智仁
麻雀科,Passer montanus,麻雀,,,留、普,2014,9,29,新店溪,299964.7028,2767213.766,12,柯智仁
鳩鴿科,Columba livia,野鴿,,外來種,外來種、普,2014,9,29,新店溪,299997.5112,2767274.62,9,柯智仁
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,9,29,新店溪,299997.5112,2767274.62,2,柯智仁
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,9,29,新店溪,300024.4987,2767292.612,1,柯智仁
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,9,29,新店溪,300046.1946,2767277.266,1,柯智仁
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,9,29,新店溪,300046.1946,2767277.266,4,柯智仁
鶺鴒科,Motacilla tschutschensis,東方黃鶺鴒,,,冬、普/過、普,2014,9,29,新店溪,300135.6239,2767313.778,2,柯智仁
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,9,29,新店溪,300135.6239,2767313.778,4,柯智仁
卷尾科,Dicrurus macrocercus,大卷尾,特有亞種,,留、普/過、稀,2014,9,29,新店溪,300135.6239,2767313.778,1,柯智仁
八哥科,Gracupica nigricollis,黑領椋鳥,,外來種,外來種、稀,2014,9,29,新店溪,300339.3535,2767463.004,4,柯智仁
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,9,29,新店溪,300339.3535,2767463.004,2,柯智仁
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,9,29,新店溪,300329.2993,2767513.804,4,柯智仁
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,9,29,新店溪,300329.2993,2767513.804,4,柯智仁
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,9,29,新店溪,300261.5658,2767507.454,6,柯智仁
八哥科,Acridotheres javanicus,白尾八哥,,外來種,外來種、普,2014,9,29,新店溪,300203.3574,2767506.925,2,柯智仁
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,9,29,新店溪,300203.3574,2767506.925,2,柯智仁
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,9,29,新店溪,300181.6615,2767462.475,3,柯智仁
麻雀科,Passer montanus,麻雀,,,留、普,2014,9,29,新店溪,300181.6615,2767462.475,5,柯智仁
八哥科,Acridotheres cristatellus,八哥,特有亞種,,留、不普,2014,9,29,新店溪,300339.3535,2767463.004,1,柯智仁
鳩鴿科,Streptopelia chinensis,珠頸斑鳩,,,留、普,2014,9,29,新店溪,300221.8783,2767401.091,1,柯智仁
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,9,29,新店溪,300221.8783,2767401.091,2,柯智仁
鶺鴒科,Motacilla tschutschensis,東方黃鶺鴒,,,冬、普/過、普,2014,9,29,新店溪,300221.8783,2767401.091,2,柯智仁
伯勞科,Lanius cristatus,紅尾伯勞,,,冬、普/過、普,2014,9,29,新店溪,300193.8324,2767374.633,1,柯智仁
伯勞科,Lanius cristatus,紅尾伯勞,,,冬、普/過、普,2014,9,29,新店溪,300273.7367,2767430.724,1,柯智仁
鳩鴿科,Streptopelia tranquebarica,紅鳩,,,留、普,2014,9,29,新店溪,300141.4448,2767360.874,1,柯智仁
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,9,29,新店溪,300055.1904,2767387.862,3,柯智仁
八哥科,Acridotheres cristatellus,八哥,特有亞種,,留、不普,2014,9,29,新店溪,300055.1904,2767387.862,1,柯智仁
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,9,29,新店溪,300069.478,2767357.17,2,柯智仁
鳩鴿科,Streptopelia tranquebarica,紅鳩,,,留、普,2014,9,29,新店溪,300069.478,2767357.17,1,柯智仁
卷尾科,Dicrurus macrocercus,大卷尾,特有亞種,,留、普/過、稀,2014,9,29,新店溪,300069.478,2767357.17,1,柯智仁
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,9,29,新店溪,300069.478,2767357.17,2,柯智仁
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,9,29,新店溪,300076.8863,2767527.033,2,柯智仁
麻雀科,Passer montanus,麻雀,,,留、普,2014,9,29,新店溪,300013.3862,2767531.266,8,柯智仁
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,9,29,新店溪,300013.3862,2767531.266,4,柯智仁
鳩鴿科,Columba livia,野鴿,,外來種,外來種、普,2014,9,29,新店溪,300015.5029,2767651.917,1,柯智仁
鳩鴿科,Streptopelia chinensis,珠頸斑鳩,,,留、普,2014,9,29,新店溪,300066.8321,2767647.683,2,柯智仁
八哥科,Acridotheres cristatellus,八哥,特有亞種,,留、不普,2014,9,29,新店溪,300027.6737,2767582.596,3,柯智仁
八哥科,Gracupica nigricollis,黑領椋鳥,,外來種,外來種、稀,2014,9,29,新店溪,300027.6737,2767582.596,1,柯智仁
鳩鴿科,Streptopelia chinensis,珠頸斑鳩,,,留、普,2014,9,29,新店溪,300093.8197,2767587.358,5,柯智仁
鳩鴿科,Streptopelia orientalis,金背鳩,特有亞種,,留、普,2014,9,29,新店溪,300093.8197,2767587.358,1,柯智仁
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,9,29,新店溪,300093.8197,2767587.358,1,柯智仁
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,9,29,新店溪,300126.0989,2767531.266,2,柯智仁
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,9,29,新店溪,300126.0989,2767531.266,2,柯智仁
八哥科,Acridotheres javanicus,白尾八哥,,外來種,外來種、普,2014,9,29,新店溪,300239.3408,2767532.325,1,柯智仁
八哥科,Acridotheres javanicus,白尾八哥,,外來種,外來種、普,2014,9,29,新店溪,300258.92,2767586.829,2,柯智仁
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,9,29,新店溪,300258.92,2767586.829,2,柯智仁
麻雀科,Passer montanus,麻雀,,,留、普,2014,9,29,新店溪,300170.0198,2767578.362,6,柯智仁
鳩鴿科,Streptopelia chinensis,珠頸斑鳩,,,留、普,2014,9,29,新店溪,300135.6239,2767655.092,1,柯智仁
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,9,29,新店溪,300135.6239,2767655.092,2,柯智仁
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,9,29,新店溪,300135.6239,2767655.092,1,柯智仁
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2014,9,29,新店溪,300135.6239,2767655.092,2,柯智仁
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2014,9,29,新店溪,300235.6366,2767661.442,2,柯智仁
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,9,29,新店溪,300235.6366,2767661.442,2,柯智仁
鷹科,Milvus migrans,黑鳶,,,留、稀,2014,9,29,新店溪,300962.1839,2767856.175,1,柯智仁
梅花雀科,Lonchura punctulata,斑文鳥,,,留、普,2014,9,29,新店溪,302646.525,2768056.73,1,柯智仁
